*Frequency 	VF2-abs (dB)	VF2-phase (deg)	VF1-abs (dB)	VF1-phase (deg)
57.9428696426881	40.0842388035419	-0.560152783702813	0	0
58.8843655355589	40.0842252564584	-0.569253943470202	0	0
59.841159506032	40.0842112655978	-0.578502955921317	0	0
60.8135001278718	40.0841968164243	-0.58790222201929	0	0
61.8016400138416	40.0841818939259	-0.597454181667959	0	0
62.8058358813318	40.0841664825994	-0.60716131434105	0	0
63.8263486190549	40.0841505664336	-0.617026139721399	0	0
64.8634433548238	40.084134128893	-0.627051218350388	0	0
65.9173895244321	40.0841171529007	-0.637239152287726	0	0
66.9884609416526	40.0840996208208	-0.647592585781753	0	0
68.0769358693742	40.0840815144396	-0.658114205950428	0	0
69.1830970918936	40.0840628149471	-0.668806743473145	0	0
70.3072319883833	40.0840435029174	-0.679672973293569	0	0
71.4496326075513	40.0840235582887	-0.690715715333634	0	0
72.6105957435155	40.084002960342	-0.701937835218888	0	0
73.7904230129101	40.0839816876802	-0.713342245015353	0	0
74.9894209332456	40.0839597182054	-0.724931903978074	0	0
76.2079010025412	40.0839370290964	-0.736709819311522	0	0
77.4461797802519	40.0839135967848	-0.748679046942054	0	0
78.7045789695099	40.0838893969304	-0.760842692302578	0	0
79.9834255007028	40.0838644043962	-0.773203911129635	0	0
81.2830516164099	40.0838385932225	-0.785765910273063	0	0
82.6037949577179	40.0838119365995	-0.798531948518431	0	0
83.9459986519398	40.0837844068398	-0.811505337422452	0	0
85.310011401759	40.0837559753496	-0.824689442161532	0	0
86.6961875758217	40.0837266125992	-0.838087682393676	0	0
88.1048873008014	40.0836962880922	-0.85170353313394	0	0
89.5364765549594	40.083664970334	-0.865540525643614	0	0
90.9913272632252	40.0836326267991	-0.879602248333344	0	0
92.4698173938222	40.0835992238973	-0.893892347680408	0	0
93.9723310564638	40.0835647269392	-0.908414529160316	0	0
95.4992586021436	40.0835291000999	-0.923172558192972	0	0
97.050996724549	40.083492306382	-0.938170261103587	0	0
98.627948563121	40.0834543075773	-0.953411526098563	0	0
100.23052380779	40.0834150642274	-0.968900304256545	0	0
101.859138805412	40.0833745355824	-0.984640610534865	0	0
103.514216667934	40.0833326795591	-1.0006365247916	0	0
105.196187382322	40.083289452697	-1.01689219282344	0	0
106.905487922266	40.0832448101137	-1.0334118274196	0	0
108.642562361707	40.0831987054583	-1.05019970943198	0	0
110.407861990207	40.0831510908634	-1.06726018886182	0	0
112.201845430196	40.0831019168953	-1.08459768596308	0	0
114.024978756117	40.0830511325034	-1.10221669236267	0	0
115.877735615513	40.0829986849668	-1.12012177219792	0	0
117.760597352081	40.0829445198399	-1.13831756327141	0	0
119.674053130724	40.0828885808964	-1.15680877822334	0	0
121.618600064637	40.0828308100708	-1.17560020572184	0	0
123.594743344451	40.0827711473984	-1.19469671167128	0	0
125.602996369487	40.0827095309533	-1.2141032404389	0	0
127.643880881134	40.0826458967845	-1.23382481609996	0	0
129.717927098396	40.0825801788495	-1.25386654370167	0	0
131.825673855641	40.0825123089464	-1.27423361054609	0	0
133.967668742594	40.0824422166432	-1.29493128749228	0	0
136.144468246595	40.082369829205	-1.31596493027791	0	0
138.356637897178	40.082295071519	-1.33733998086049	0	0
140.604752412991	40.0822178660169	-1.35906196877868	0	0
142.88939585111	40.0821381325947	-1.38113651253358	0	0
145.211161758774	40.08205578853	-1.40356932099051	0	0
147.570653327589	40.0819707483967	-1.4263661948014	0	0
149.968483550237	40.0818829239771	-1.44953302784797	0	0
152.405275379729	40.0817922241701	-1.47307580870605	0	0
154.881661891248	40.0816985548983	-1.49700062213116	0	0
157.398286446622	40.08160181901	-1.52131365056559	0	0
159.955802861467	40.0815019161797	-1.54602117566727	0	0
162.554875575048	40.0813987428044	-1.57112957986058	0	0
165.196179822901	40.0812921918971	-1.59664534790928	0	0
167.880401812256	40.0811821529762	-1.62257506851196	0	0
170.608238900312	40.0810685119521	-1.64892543591991	0	0
173.380399775414	40.0809511510095	-1.67570325157794	0	0
176.197604641163	40.0808299484863	-1.70291542578808	0	0
179.060585403529	40.0807047787486	-1.73056897939658	0	0
181.970085860998	40.0805755120609	-1.75867104550416	0	0
184.926861897808	40.0804420144534	-1.78722887119996	0	0
187.931681680327	40.0803041475839	-1.81624981931907	0	0
190.985325856624	40.0801617685957	-1.84574137022414	0	0
194.088587759278	40.0800147299712	-1.87571112361086	0	0
197.242273611485	40.0798628793801	-1.90616680033783	0	0
200.447202736516	40.079706059523	-1.93711624428066	0	0
203.704207770572	40.0795441079707	-1.96856742421064	0	0
207.014134879104	40.0793768569968	-2.00052843569794	0	0
210.377843976647	40.0792041334066	-2.03300750303965	0	0
213.796208950223	40.0790257583592	-2.06601298121248	0	0
217.270117886374	40.0788415471842	-2.09955335785054	0	0
220.80047330189	40.0786513091935	-2.13363725524792	0	0
224.388192378277	40.0784548474855	-2.16827343238648	0	0
228.034207200042	40.0782519587442	-2.20347078698851	0	0
231.739464996848	40.078042433031	-2.23923835759469	0	0
235.504928389601	40.0778260535712	-2.27558532566699	0	0
239.331575640539	40.0776025965317	-2.31252101771671	0	0
243.220400907382	40.0773718307934	-2.35005490745762	0	0
247.172414501613	40.0771335177154	-2.38819661798397	0	0
251.188643150958	40.0768874108919	-2.42695592397354	0	0
255.270130266125	40.0766332559011	-2.46634275391539	0	0
259.417936211881	40.076370790047	-2.50636719236233	0	0
263.633138582538	40.0760997420914	-2.54703948220792	0	0
267.916832481903	40.0758198319794	-2.58837002698776	0	0
272.270130807791	40.0755307705541	-2.63036939320489	0	0
276.694164541151	40.075232259264	-2.67304831267903	0	0
281.190083039894	40.0749239898602	-2.71641768491944	0	0
285.759054337495	40.0746056440841	-2.76048857952094	0	0
290.402265446445	40.0742768933454	-2.80527223858285	0	0
295.120922666638	40.07393739839	-2.85078007915038	0	0
299.916251898765	40.0735868089576	-2.89702369567806	0	0
304.789498962798	40.0732247634276	-2.94401486251468	0	0
309.741929921658	40.0728508884551	-2.99176553640918	0	0
314.774831410132	40.0724647985948	-3.040287859037	0	0
319.88951096914	40.0720660959131	-3.08959415954611	0	0
325.087297385434	40.0716543695883	-3.13969695712209	0	0
330.369541036815	40.0712291954983	-3.19060896357149	0	0
335.737614242955	40.0707901357951	-3.24234308592259	0	0
341.192911621929	40.0703367384665	-3.29491242904279	0	0
346.736850452532	40.0698685368839	-3.3483302982715	0	0
352.370871042487	40.0693850493363	-3.40261020206763	0	0
358.096437102636	40.0688857785493	-3.45776585467047	0	0
363.915036127207	40.0683702111902	-3.51381117877286	0	0
369.828179780266	40.0678378173569	-3.5707603082053	0	0
375.837404288444	40.0672880500517	-3.62862759062958	0	0
381.944270840047	40.0667203446383	-3.68742759024068	0	0
388.150365990648	40.0661341182832	-3.74717509047511	0	0
394.457302075279	40.0655287693785	-3.80788509672418	0	0
400.866717627303	40.0649036769489	-3.86957283905045	0	0
407.380277804113	40.0642582000389	-3.93225377490532	0	0
413.999674819731	40.063591677083	-3.99594359184599	0	0
420.726628384444	40.0629034252551	-4.06065821024935	0	0
427.562886151586	40.0621927398004	-4.12641378602087	0	0
434.510224171572	40.0614588933448	-4.19322671329583	0	0
441.570447353312	40.0607011351858	-4.2611136271305	0	0
448.745389933132	40.0599186905605	-4.33009140618051	0	0
456.036915951296	40.0591107598931	-4.40017717536354	0	0
463.446919736288	40.0582765180186	-4.47138830850342	0	0
470.977326396953	40.0574151133849	-4.54374243095239	0	0
478.630092322638	40.0565256672307	-4.61725742218804	0	0
486.407205691462	40.0556072727391	-4.69195141838163	0	0
494.310686986835	40.0546589941667	-4.76784281493388	0	0
502.342589522387	40.0536798659473	-4.84495026897419	0	0
510.504999975406	40.0526688917694	-4.9232927018194	0	0
518.800038928961	40.0516250436271	-5.00288930138739	0	0
527.229861422823	40.0505472608439	-5.08375952456119	0	0
535.796657513342	40.0494344490679	-5.16592309949851	0	0
544.502652842421	40.0482854792392	-5.2494000278817	0	0
553.350109215737	40.0470991865278	-5.33421058710268	0	0
562.341325190349	40.0458743692406	-5.42037533237738	0	0
571.478636671867	40.0446097876992	-5.50791509878348	0	0
580.764417521312	40.0433041630854	-5.59685100321544	0	0
590.201080171844	40.0419561762554	-5.68720444625021	0	0
599.79107625551	40.0405644665202	-5.77899711391677	0	0
609.53689724017	40.0391276303942	-5.8722509793623	0	0
619.441075076782	40.0376442203085	-5.9669883044075	0	0
629.506182857197	40.0361127432902	-6.06323164098316	0	0
639.734835482648	40.034531659606	-6.16100383243968	0	0
650.12969034309	40.0328993813702	-6.26032801472092	0	0
660.693448007596	40.0312142711151	-6.36122761739352	0	0
671.428852925953	40.0294746403255	-6.46372636452185	0	0
682.33869414167	40.0276787479337	-6.56784827537929	0	0
693.425806016569	40.0258247987774	-6.67361766498491	0	0
704.693068967147	40.0239109420173	-6.78105914445534	0	0
716.143410212902	40.0219352695152	-6.8901976211603	0	0
727.779804536825	40.0198958141727	-7.00105829867017	0	0
739.605275058238	40.0177905482278	-7.11366667648339	0	0
751.622894018206	40.0156173815109	-7.2280485495211	0	0
763.835783577691	40.0133741596591	-7.34423000737554	0	0
776.247116628692	40.0110586622877	-7.46223743329878	0	0
788.860117618554	40.0086686011201	-7.58209750291719	0	0
801.67806338768	40.0062016180733	-7.70383718265687	0	0
814.70428402084	40.0036552833018	-7.82748372786466	0	0
827.942163712335	40.0010270931968	-7.95306468060858	0	0
841.395141645196	39.9983144683423	-8.08060786714105	0	0
855.066712884683	39.9955147514274	-8.21014139500777	0	0
868.960429286302	39.9926252051144	-8.34169364978421	0	0
883.079900418563	39.9896430098639	-8.47529329142127	0	0
897.428794500749	39.9865652617152	-8.61096925018104	0	0
912.01083935591	39.9833889700244	-8.74875072214255	0	0
926.82982337935	39.980111055158	-8.88866716425761	0	0
941.889596522841	39.9767283461451	-9.03074828893486	0	0
957.194071294845	39.9732375782862	-9.17502405813105	0	0
972.747223776965	39.9696353907211	-9.32152467692638	0	0
988.553094656939	39.9659183239557	-9.47028058656142	0	0
1004.6157902784	39.9620828173486	-9.62132245691125	0	0
1020.93948370768	39.9581252065593	-9.77468117837294	0	0
1037.52841581801	39.9540417209582	-9.93038785314092	0	0
1054.38689639126	39.949828481	-10.0884737858447	0	0
1071.51930523761	39.9454814955634	-10.2489704735224	0	0
1088.93009333343	39.9409966592562	-10.411909594904	0	0
1106.62378397767	39.9363697496906	-10.5773229989751	0	0
1124.60497396693	39.9315964247279	-10.7452426927954	0	0
1142.87833478977	39.9266722196981	-10.915700828541	0	0
1161.44861384034	39.9215925445941	-11.0887296897439	0	0
1180.32063565173	39.9163526812455	-11.2643616766962	0	0
1199.49930314938	39.9109477804731	-11.4426292909929	0	0
1218.98959892487	39.9053728592299	-11.623565119179	0	0
1238.79658653037	39.8996227977296	-11.8072018154738	0	0
1258.92541179417	39.8936923365685	-11.9935720835395	0	0
1279.38130415753	39.8875760738442	-12.1827086572642	0	0
1300.16957803329	39.8812684622758	-12.3746442805278	0	0
1321.29563418658	39.8747638063305	-12.5694116859211	0	0
1342.76496113786	39.8680562593619	-12.7670435723849	0	0
1364.58313658893	39.8611398207657	-12.9675725817414	0	0
1386.75582887189	39.8540083331589	-13.1710312740857	0	0
1409.28879842187	39.8466554795883	-13.3774521020078	0	0
1432.18789927354	39.8390747807756	-13.5868673836179	0	0
1455.45908058197	39.8312595924073	-13.7993092743428	0	0
1479.10838816821	39.8232031024744	-14.0148097374706	0	0
1503.14196609002	39.814898328673	-14.2334005134133	0	0
1527.56605823807	39.8063381158721	-14.4551130876646	0	0
1552.38700995808	39.7975151336594	-14.6799786574277	0	0
1577.61126969935	39.7884218739727	-14.9080280968924	0	0
1603.24539069004	39.7790506488287	-15.1392919211402	0	0
1629.29603263972	39.7693935881583	-15.3738002486602	0	0
1655.76996346953	39.7594426377597	-15.6115827624589	0	0
1682.67406107047	39.7491895573817	-15.8526686697526	0	0
1710.01531509029	39.738625918947	-16.0970866602298	0	0
1737.80082874938	39.7277431049301	-16.344864862879	0	0
1766.03782068616	39.7165323069013	-16.5960308013751	0	0
1794.73362683253	39.7049845242505	-16.8506113480283	0	0
1823.89570231964	39.6930905631045	-17.1086326762954	0	0
1853.53162341481	39.6808410354527	-17.370120211865	0	0
1883.6490894898	39.6682263584948	-17.6350985823282	0	0
1914.25592502109	39.6552367542263	-17.9035915654533	0	0
1945.36008162266	39.6418622492773	-18.1756220360871	0	0
1976.96964011186	39.6280926750197	-18.4512119117138	0	0
2009.09281260873	39.6139176679604	-18.7303820967048	0	0
2041.73794466953	39.5993266704347	-19.0131524253016	0	0
2074.91351745491	39.584308931619	-19.2995416033804	0	0
2108.62814993329	39.5688535088779	-19.5895671490538	0	0
2142.89060112006	39.5529492694635	-19.8832453321721	0	0
2177.70977235316	39.5365848925832	-20.1805911127947	0	0
2213.09470960564	39.5197488718544	-20.4816180787107	0	0
2249.05460583578	39.5024295181618	-20.7863383820959	0	0
2285.59880337543	39.4846149629341	-21.0947626754011	0	0
2322.73679635711	39.4662931618584	-21.4069000465764	0	0
2360.47823318058	39.4474518990464	-21.7227579537468	0	0
2398.83291901949	39.4280787916696	-22.0423421594591	0	0
2437.81081836875	39.4081612950787	-22.3656566646363	0	0
2477.42205763329	39.3876867084218	-22.6927036423786	0	0
2517.67692775886	39.3666421807751	-23.0234833717646	0	0
2558.58588690564	39.3450147177999	-23.3579941718134	0	0
2600.15956316527	39.3227911889376	-23.6962323357798	0	0
2642.40875732195	39.2999583351538	-24.0381920659623	0	0
2685.34444565851	39.2765027772416	-24.3838654092147	0	0
2728.97778280804	39.2524110246917	-24.7332421933614	0	0
2773.32010465184	39.2276694851383	-25.0863099647233	0	0
2818.38293126446	39.2022644743827	-25.4430539269725	0	0
2864.17796990658	39.1761822270018	-25.8034568815401	0	0
2910.7171180666	39.1494089075405	-26.1674991698098	0	0
2958.01246655155	39.1219306222881	-26.5351586173366	0	0
3006.07630262823	39.0937334316373	-26.9064104803353	0	0
3054.92111321551	39.0648033630185	-27.2812273946916	0	0
3104.55958812835	39.035126424404	-27.6595793277481	0	0
3155.00462337463	39.004688618371	-28.0414335331264	0	0
3206.26932450547	38.9734759567111	-28.4267545088446	0	0
3258.36701002009	38.9414744755701	-28.8155039589926	0	0
3311.31121482591	38.9086702511012	-29.2076407592268	0	0
3365.11569375491	38.8750494156089	-29.6031209263448	0	0
3419.79442513709	38.8405981741595	-30.0018975921964	0	0
3475.36161443206	38.8053028216324	-30.4039209821845	0	0
3531.83169791957	38.7691497601791	-30.8091383986011	0	0
3589.21934645006	38.7321255170597	-31.2174942090384	0	0
3647.53946925608	38.6942167628175	-31.6289298401031	0	0
3706.80721782576	38.6554103297541	-32.0433837766526	0	0
3767.03798983909	38.6156932306613	-32.4607915667572	0	0
3828.24743316823	38.5750526777663	-32.88108583258	0	0
3890.4514499428	38.5334761018391	-33.3041962873463	0	0
3953.66620068128	38.490951171415	-33.7300497585605	0	0
4017.9081084894	38.4474658120765	-34.1585702176038	0	0
4083.19386332692	38.4030082257393	-34.5896788158293	0	0
4149.54042634362	38.3575669098871	-35.0232939272428	0	0
4216.96503428582	38.3111306766934	-35.4593311978396	0	0
4285.4852039744	38.2636886719705	-35.8977036016338	0	0
4355.11873685569	38.2152303938838	-36.338321503397	0	0
4425.88372362626	38.1657457113682	-36.7810927280904	0	0
4497.79854893288	38.1152248821824	-37.2259226369468	0	0
4570.88189614875	38.0636585705375	-37.6727142101285	0	0
4645.1527522275	38.0110378642361	-38.1213681358576	0	0
4720.6304126359	37.9573542912578	-38.5717829058847	0	0
4797.33448636689	37.9025998357285	-39.0238549171292	0	0
4875.28490103386	37.8467669532134	-39.4774785792952	0	0
4954.5019080479	37.7898485852705	-39.9325464282376	0	0
5035.00608787905	37.7318381732104	-40.3889492448202	0	0
5116.81835540308	37.6727296710044	-40.8465761789817	0	0
5199.95996533517	37.6125175572886	-41.305314878695	0	0
5284.45251775181	37.551196846414	-41.765051623481	0	0
5370.31796370253	37.4887630984976	-42.2256714621107	0	0
5457.57861091271	37.4252124284296	-42.6870583541068	0	0
5546.25712957911	37.3605415138004	-43.1490953146358	0	0
5636.37655825955	37.2947476017115	-43.6116645623596	0	0
5727.96030985829	37.227828514443	-44.0746476698019	0	0
5821.03217770872	37.1597826539498	-44.5379257157667	0	0
5915.61634175475	37.09060900517	-45.0013794393366	0	0
6011.73737483277	37.0203071381293	-45.464889394969	0	0
6109.42024905572	36.9488772088318	-45.9283361082022	0	0
6208.69034230064	36.8763199589347	-46.3916002314756	0	0
6309.57344480194	36.8026367142069	-46.8545626995769	0	0
6412.09576585161	36.7278293817794	-47.3171048842201	0	0
6516.28394060842	36.6519004461983	-47.779108747273	0	0
6622.16503701762	36.5748529643	-48.2404569921528	0	0
6729.76656284317	36.4966905589275	-48.7010332129264	0	0
6839.11647281429	36.4174174115187	-49.1607220406597	0	0
6950.24317588796	36.3370382535967	-49.6194092865782	0	0
7063.17554262962	36.2555583571982	-50.0769820816207	0	0
7177.94291271362	36.1729835242829	-50.5333290119866	0	0
7294.57510254569	36.0893200751658	-50.9883402502995	0	0
7413.10241300918	36.0045748360232	-51.4419076820374	0	0
7533.55563733718	35.9187551255213	-51.8939250269004	0	0
7655.96606911257	35.8318687406242	-52.3442879548204	0	0
7780.36551039804	35.743923941637	-52.7928941963401	0	0
7906.78627999826	35.6549294365425	-53.2396436471227	0	0
8035.26122185618	35.5648943646938	-53.6844384663803	0	0
8165.82371358593	35.4738282799238	-54.1271831690423	0	0
8298.50767514422	35.3817411331358	-54.5677847115139	0	0
8433.34757764276	35.2886432544374	-55.0061525709077	0	0
8570.3784523037	35.1945453348844	-55.4421988176587	0	0
8709.6358995608	35.0994584078952	-55.8758381814678	0	0
8851.15609830835	35.0033938304028	-56.3069881105436	0	0
8994.97581530035	34.9063632638031	-56.7355688241442	0	0
9141.1324147025	34.8083786547652	-57.1615033584467	0	0
9289.66386779935	34.7094522159598	-57.5847176057998	0	0
9440.60876285923	34.6095964067666	-58.005140347439	0	0
9594.00631515933	34.5088239140166	-58.422703279767	0	0
9749.89637717386	34.4071476328223	-58.837341034328	0	0
9908.31944892768	34.3045806475494	-59.2489911916192	0	0
10069.316688518	34.2011362129785	-59.6575942889076	0	0
10232.9299228075	34.0968277357025	-60.0630938222333	0	0
10399.2016582906	33.9916687558056	-60.4654362427993	0	0
10568.1750921366	33.8856729288628	-60.8645709479575	0	0
10739.8941234125	33.7788540082989	-61.2604502670187	0	0
10914.4033644876	33.671225828141	-61.6530294421171	0	0
11091.748152624	33.5628022861978	-62.0422666043753	0	0
11271.9745617551	33.4535973276927	-62.4281227456185	0	0
11455.1294144554	33.3436249293773	-62.8105616858938	0	0
11641.2602941049	33.2328990841478	-63.1895500370519	0	0
11830.4155572517	33.1214337861846	-63.5650571626551	0	0
12022.6443461741	33.00924301663	-63.9370551344714	0	0
12217.9966016487	32.896340729821	-64.3055186858171	0	0
12416.5230759241	32.7827408400853	-64.6704251620079	0	0
12618.2753459067	32.6684572091115	-65.031754468175	0	0
12823.3058265602	32.5535036338982	-65.3894890146995	0	0
13031.667784523	32.4378938352869	-65.7436136605127	0	0
13243.4153519466	32.3216414470791	-66.0941156545057	0	0
13458.6035405595	32.2047600057375	-66.4409845752828	0	0
13677.2882559585	32.087262940669	-66.7842122694881	0	0
13899.5263121335	31.9691635650843	-67.1237927889256	0	0
14125.3754462275	31.8504750674285	-67.4597223266854	0	0
14354.8943335366	31.7312105033743	-67.7919991524805	0	0
14588.1426027535	31.61138278837	-68.1206235473869	0	0
14825.1808514595	31.4910046907294	-68.4455977381743	0	0
15066.0706618674	31.3700888252549	-68.7669258314022	0	0
15310.8746168203	31.248647647378	-69.0846137474477	0	0
15559.6563160508	31.1266934478066	-69.3986691546213	0	0
15812.4803927038	31.0042383476617	-69.7091014035179	0	0
16069.4125301288	30.8812942940914	-70.0159214617396	0	0
16330.5194789433	30.7578730563438	-70.3191418491183	0	0
16595.8690743756	30.633986222285	-70.6187765735551	0	0
16865.5302538874	30.5096451953434	-70.9148410675877	0	0
17139.5730750843	30.3848611918663	-71.2073521257826	0	0
17418.0687339161	30.2596452388688	-71.496327843046	0	0
17701.0895831742	30.1340081721607	-71.7817875539346	0	0
17988.7091512879	30.007960634833	-72.06375177304	0	0
18281.0021614274	29.8815130760861	-72.3422421365156	0	0
18578.044550917	29.7546757503851	-72.6172813448019	0	0
18879.9134909629	29.6274587169237	-72.8888931066047	0	0
19186.6874067029	29.4998718393801	-73.1571020841683	0	0
19498.4459975804	29.37192478595	-73.4219338398845	0	0
19815.270258051	29.2436270296391	-73.6834147842672	0	0
20137.2424986239	29.1149878488008	-73.94157212532	0	0
20464.4463672467	28.9860163279026	-74.1964338193167	0	0
20796.966871037	28.8567213585079	-74.4480285230113	0	0
21134.8903983665	28.7271116404565	-74.696385547286	0	0
21478.3047413053	28.5971956832324	-74.9415348122461	0	0
21827.29911843	28.4669818075031	-75.1835068037607	0	0
22181.9641980022	28.3364781468187	-75.4223325314503	0	0
22542.3921215243	28.2056926494574	-75.6580434881129	0	0
22908.6765276777	28.0746330804062	-75.8906716105824	0	0
23280.9125766501	27.9433070234634	-76.1202492420054	0	0
23659.1969748576	27.8117218834543	-76.346809095524	0	0
24043.6280000694	27.6798848885466	-76.5703842193458	0	0
24434.3055269397	27.5478030926578	-76.7910079631827	0	0
